TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,OBJECTID,TARGET_FID_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_1,DB_LO,DB_HI
2007,1586,33,0,16920,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1178,2007,1,2,1,0,0,0,1586,60,65
2017,1421,32,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1187,2017,1,3,1,1,0,0,1421,55,60
2035,1587,33,0,16920,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1204,2035,1,2,1,1,0,0,1587,40,45
2069,1473,32,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1234,2069,1,3,1,1,0,0,1473,35,40
2104,1444,32,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1265,2104,1,2,1,0,0,0,1444,55,60
2191,11055,32,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1340,2191,1,4,3,0,0,0,11055,40,45
2195,1601,33,0,16920,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1343,2195,1,2,1,0,0,0,1601,60,65
2196,1471,32,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1344,2196,6,1,3,0,0,0,1471,55,60
2234,1460,32,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1376,2234,6,1,3,0,0,0,1460,55,60
2240,1612,33,0,16920,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1382,2240,1,2,1,0,0,0,1612,55,60
2246,1609,33,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1386,2246,3,1,3,0,0,0,1609,35,40
2368,1446,32,0,9340,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1458,2368,3,3,3,0,0,0,1446,40,45
2370,1447,32,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1460,2370,6,1,3,0,0,0,1447,40,45
2391,1613,33,0,16920,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1474,2391,1,3,1,0,0,0,1613,55,60
2421,1432,32,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1494,2421,5,2,1,1,0,0,1432,55,60
2422,1279,31,0,9340,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1495,2422,6,1,3,0,0,0,1279,40,45
2435,1125600,33,1,22120,R1,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1502,2435,1,4,1,0,0,0,1125600,35,40
2439,262900,45,1,22120,R1,181920-primy,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1504,2439,1,2,1,1,0,0,262900,60,65
2475,11311,31,0,9340,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1529,2475,,,,,,,11311,35,40
2477,11183,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1531,2477,1,2,1,0,0,0,11183,55,60
2478,2478,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1532,2478,5,2,1,1,0,0,2478,55,60
2479,2469,44,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1533,2479,,,,,,,2469,55,60
2480,11063,43,0,8200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1534,2480,6,1,3,0,0,0,11063,55,60
2504,2477,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1551,2504,1,3,1,1,0,0,2477,55,60
2519,2471,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1560,2519,1,3,1,1,0,0,2471,35,40
2618,19204,44,0,14180,R1,181920-pary,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1619,2618,1,4,3,1,0,0,19204,55,60
2712,11060,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1687,2712,1,1,1,0,0,0,11060,35,40
2736,2446,43,0,10000,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1703,2736,6,1,3,0,0,0,2446,55,60
2777,11109,43,0,8200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1735,2777,5,2,1,0,0,0,11109,40,45
2800,2449,43,0,10000,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1749,2800,6,1,3,0,0,0,2449,35,40
2817,11108,42,0,9200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1763,2817,1,2,1,1,0,0,11108,55,60
2844,11175,43,0,9200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1782,2844,1,2,1,1,0,0,11175,55,60
2875,11110,42,0,8200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1805,2875,5,1,1,0,0,0,11110,35,40
2877,2520,44,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1806,2877,1,3,1,1,0,0,2520,55,60
2881,2234,42,0,8200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1808,2881,5,1,1,0,0,0,2234,35,40
2959,2398,43,0,10000,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1866,2959,1,4,3,0,0,0,2398,55,60
3017,2331,42,0,10000,R1,vysl-filtr,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1913,3017,3,1,3,0,0,0,2331,55,60
3053,11002,42,0,10000,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1940,3053,1,2,1,0,0,0,11002,40,45
3066,11308,42,0,7050,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1952,3066,,,,,,,11308,45,50
3072,2410,43,0,10000,R1,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1957,3072,1,2,3,0,0,0,2410,55,60
3077,2273,42,0,10000,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1962,3077,8,1,3,0,1,1,2273,55,60
3087,11403,42,0,10000,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1970,3087,1,1,1,1,0,0,11403,40,45
3123,2419,43,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,1999,3123,3,3,1,0,0,0,2419,55,60
3124,11851,44,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2000,3124,1,4,3,1,1,0,11851,30,35
3128,2560,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2003,3128,1,5,1,0,0,0,2560,55,60
3140,11120,42,0,N,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2013,3140,,,,,,,11120,40,45
3200,11059,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2050,3200,1,4,3,0,0,0,11059,30,35
3211,2623,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2059,3211,1,2,1,0,0,0,2623,30,35
3246,2417,43,0,10000,R1,181920-pary,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2082,3246,5,3,3,0,0,0,2417,40,45
3275,2451,43,0,9200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2101,3275,5,2,1,0,0,0,2451,55,60
3376,2445,43,0,9200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2173,3376,1,5,3,0,0,0,2445,40,45
3421,2443,43,0,9200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2200,3421,1,2,1,1,0,0,2443,35,40
3442,11326,44,0,14180,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2218,3442,1,2,3,2,0,0,11326,55,60
3496,2587,44,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2249,3496,1,3,3,1,0,0,2587,55,60
3571,3559,44,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,2303,3571,1,3,1,1,0,0,3559,55,60
8421,11917,32,0,16920,R1,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4531,8421,5,2,3,0,0,0,11917,40,45
8506,2504,44,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4574,8506,9,3,3,1,5,0,2504,55,60
8535,1559,33,0,16920,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4601,8535,1,6,3,0,0,0,1559,60,65
8558,11950,42,0,10000,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4615,8558,1,1,1,1,0,0,11950,40,45
8792,19009,43,0,10000,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4722,8792,5,1,1,1,0,0,19009,40,45
8831,19026,21,0,6000,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4747,8831,5,1,1,0,0,0,19026,30,35
8832,19027,22,0,9030,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4748,8832,5,2,3,0,0,0,19027,30,35
9058,1333,32,0,16920,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4840,9058,6,1,3,0,0,0,1333,55,60
9179,2501,44,0,14180,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,1,500178,Praha 6,60,HMP-IPR,43,U,Praha 6,4894,9179,,,,,,,2501,60,65
2339,1620,33,0,15140,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2018-12-10 00:00:00.000000 UTC,24,500186,Praha 7,78,HMP-IPR,43,U,Praha 7,1435,2339,1,2,1,0,0,0,1620,60,65
203,10551,11,0,9460,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,16,203,5,2,1,0,0,0,10551,30,35
251,10400,11,0,9460,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,21,251,1,1,1,0,0,0,10400,30,35
263,127,10,0,N,R1,181920-primy,3,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,23,263,,,,,,,127,40,45
358,10302,11,0,8280,R1,vysl-filtr,5,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,45,358,1,2,3,0,0,0,10302,30,35
426,10561,11,0,9460,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,62,426,,,,,,,10561,30,35
467,279,24,0,9460,R1,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,81,467,1,1,3,0,0,0,279,55,60
468,229,11,0,9460,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,82,468,1,8,3,0,0,0,229,55,60
601,699,23,0,9460,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,135,601,1,3,1,0,0,0,699,55,60
628,845,24,0,9460,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,150,628,1,2,1,1,0,0,845,30,35
664,707,23,0,9460,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,163,664,1,7,3,0,0,0,707,55,60
699,719,23,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,176,699,1,5,3,0,0,0,719,30,35
760,731,23,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,198,760,1,8,3,0,0,0,731,55,60
783,716,23,0,8200,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,211,783,5,2,1,1,0,0,716,55,60
798,640,22,0,8200,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,218,798,1,8,3,0,0,0,640,50,55
809,10048,23,0,14780,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,224,809,1,3,3,0,0,0,10048,40,45
810,727,23,0,8200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,225,810,1,5,3,0,0,0,727,55,60
811,728,23,0,8200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,226,811,1,4,3,0,0,0,728,40,45
842,739,23,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,248,842,1,4,3,0,0,0,739,55,60
892,749,23,0,12550,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,277,892,1,1,3,0,0,0,749,50,55
893,733,23,0,9460,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,278,893,5,2,3,0,0,0,733,35,40
937,754,23,0,10200,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,304,937,1,4,3,0,0,0,754,40,45
945,755,23,0,N,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,310,945,,,,,,,755,40,45
987,10221,23,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,329,987,1,3,3,0,0,0,10221,55,60
999,763,23,0,6340,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,334,999,1,1,3,0,0,0,763,40,45
1047,753,23,0,8270,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,355,1047,1,1,1,0,0,0,753,55,60
1078,905,24,0,10510,R1,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,375,1078,1,2,1,0,0,0,905,55,60
1096,10405,24,0,10510,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,383,1096,1,2,1,1,0,0,10405,45,50
1097,772,23,0,12550,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,384,1097,1,2,1,1,0,0,772,55,60
1104,766,23,0,6930,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,388,1104,,,,,,,766,55,60
1124,771,23,0,9340,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,402,1124,5,1,3,0,0,0,771,55,60
1156,954,24,0,10510,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,427,1156,5,2,1,0,0,0,954,35,40
1160,917,24,0,10510,R1,181920-pary,4,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,431,1160,1,2,1,1,0,0,917,55,60
1165,963,24,0,12550,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,436,1165,6,1,3,0,0,0,963,40,45
1192,782,23,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,451,1192,1,4,3,0,0,0,782,40,45
1196,955,24,0,10510,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,453,1196,,,,,,,955,35,40
1206,779,23,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,459,1206,1,2,1,1,0,0,779,40,45
1207,964,24,0,12550,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,460,1207,6,1,3,0,0,0,964,55,60
1208,776,23,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,461,1208,5,2,3,0,1,0,776,40,45
1218,919,24,0,10510,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,467,1218,,,,,,,919,45,50
1239,778,23,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,482,1239,5,1,1,0,0,0,778,40,45
1254,10775,24,0,10510,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,496,1254,5,1,1,0,0,0,10775,55,60
1260,957,24,0,8500,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,502,1260,,,,,,,957,55,60
1276,804,23,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,515,1276,5,1,1,0,0,0,804,45,50
1293,794,23,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,529,1293,,,,,,,794,45,50
1352,1755,35,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,580,1352,1,4,1,1,0,0,1755,40,45
1381,1772,35,0,10200,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,607,1381,1,1,3,0,0,0,1772,40,45
1400,1778,35,0,12550,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,622,1400,6,1,3,0,0,0,1778,60,65
1565,1800,35,0,8250,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,764,1565,,,,,,,1800,40,45
8559,16033,23,0,8070,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,4616,8559,,,,,,,16033,50,55
8560,16022,23,0,14780,R1,181920-pary,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,4617,8560,1,1,1,0,0,0,16022,40,45
8697,16044,23,0,9460,R1,vysl-filtr,0,2018-12-04 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,5,500208,Praha 8,86,HMP-IPR,43,U,Praha 8,4679,8697,1,5,3,0,0,0,16044,35,40
