CODE,METRO_STATION,METRO_LINE,CENTER,DISTRICT_CODE,DISTRICT_NAME,TYPE,FLOORS,ROOF_TYPE,N_of_RECEDING_FLOORS,N_of_FLOORS_SLOPE,NEW_BUILDING,DB_LOW,DB_HIGHT,PRICE_COMPLETE
829,,,0,547328,Praha-Troja,1,2,1,0,0,0,55,60,14780
658,,,0,547328,Praha-Troja,1,2,3,0,0,0,50,55,3480
11214,,,0,547328,Praha-Troja,1,2,3,0,0,0,50,55,N
671,,,0,547328,Praha-Troja,1,1,1,0,0,0,55,60,N
629,,,0,547328,Praha-Troja,1,13,3,0,0,0,35,40,4510
821,,,0,547328,Praha-Troja,1,2,3,0,0,0,55,60,10810
11927,,,0,547328,Praha-Troja,1,3,1,1,0,0,30,35,11860
831,,,0,547328,Praha-Troja,1,2,1,1,0,0,55,60,11860
1626,,,0,547328,Praha-Troja,1,1,3,0,0,0,50,55,N
11153,,,0,547328,Praha-Troja,1,1,1,1,0,0,55,60,N
19201,,,0,547328,Praha-Troja,1,3,1,1,0,0,45,50,N
631,,,0,547328,Praha-Troja,1,2,3,0,0,0,35,40,6000
11556,,,0,547328,Praha-Troja,1,2,1,2,0,0,50,55,11860
663,,,0,547328,Praha-Troja,1,1,1,0,0,0,55,60,11860
630,,,0,547328,Praha-Troja,1,13,3,0,0,0,35,40,N
822,,,0,547328,Praha-Troja,1,1,3,0,0,0,55,60,10810
659,,,0,547328,Praha-Troja,1,1,1,1,0,0,55,60,14780
660,,,0,547328,Praha-Troja,1,1,1,0,0,0,55,60,11860
681,,,0,547328,Praha-Troja,1,1,3,0,0,0,40,45,11860
11702,,,0,547328,Praha-Troja,1,1,3,0,0,0,40,45,10810
11559,,,0,547328,Praha-Troja,1,2,1,1,0,0,55,60,14780
649,,,0,547328,Praha-Troja,1,1,1,1,0,0,50,55,N
825,,,0,547328,Praha-Troja,1,4,3,0,0,0,55,60,N
11031,,,0,547328,Praha-Troja,1,1,1,0,0,0,20,25,N
664,,,0,547328,Praha-Troja,1,1,1,0,0,0,55,60,N
1634,,,0,547328,Praha-Troja,1,5,3,0,0,0,55,60,N
11340,,,0,547328,Praha-Troja,1,1,3,0,0,1,40,45,N
11609,,,0,547328,Praha-Troja,1,2,1,0,0,0,50,55,N
645,,,0,547328,Praha-Troja,1,2,1,0,0,0,50,55,5110
673,,,0,547328,Praha-Troja,1,3,1,0,0,0,55,60,10810
823,,,0,547328,Praha-Troja,3,1,3,0,0,0,55,60,8070
656,,,0,547328,Praha-Troja,4,1,5,0,0,1,50,55,14780
11932,,,0,547328,Praha-Troja,5,2,1,0,0,0,40,45,N
827,,,0,547328,Praha-Troja,5,1,1,0,0,0,45,50,4310
813,,,0,547328,Praha-Troja,5,2,1,0,0,0,40,45,14780
11610,,,0,547328,Praha-Troja,5,2,1,0,0,0,50,55,5110
11013,,,0,547328,Praha-Troja,5,1,1,0,0,0,55,60,N
819,,,0,547328,Praha-Troja,5,2,3,0,0,0,40,45,750
812,,,0,547328,Praha-Troja,5,1,1,0,0,0,40,45,14780
11557,,,0,547328,Praha-Troja,5,2,1,0,0,0,30,35,9030
643,,,0,547328,Praha-Troja,5,1,1,0,0,0,50,55,5110
19104,,,0,547328,Praha-Troja,5,2,1,0,0,0,40,45,N
625,,,0,547328,Praha-Troja,5,2,1,0,0,0,45,50,5110
824,,,0,547328,Praha-Troja,5,1,3,0,0,0,50,55,N
11558,,,0,547328,Praha-Troja,5,2,1,0,0,0,55,60,14780
680,,,0,547328,Praha-Troja,7,2,1,0,0,0,55,60,N
7445,,,0,538078,Praha-Benice,,,,,,,40,45,N
6993,,,0,538078,Praha-Benice,,,,,,,40,45,N
7456,,,0,538078,Praha-Benice,,,,,,,30,35,8780
14705,,,0,538078,Praha-Benice,,,,,,,25,30,8780
7459,,,0,538078,Praha-Benice,,,,,,,50,55,8780
6985,,,0,538078,Praha-Benice,1,1,3,0,0,0,40,45,7500
7474,,,0,538078,Praha-Benice,1,1,3,0,0,0,30,35,8780
7468,,,0,538078,Praha-Benice,3,1,1,0,0,0,30,35,7640
14847,,,0,538078,Praha-Benice,3,1,1,0,0,0,30,35,4500
7460,,,0,538078,Praha-Benice,5,1,3,0,0,0,40,45,7640
7463,,,0,538078,Praha-Benice,5,2,1,0,0,0,30,35,8780
14115,,,0,538078,Praha-Benice,5,2,1,0,0,0,40,45,7640
7458,,,0,538078,Praha-Benice,5,1,1,0,0,0,40,45,7640
7453,,,0,538078,Praha-Benice,5,2,1,0,0,0,30,35,7640
14317,,,0,538078,Praha-Benice,5,1,1,1,0,1,40,45,7500
7465,,,0,538078,Praha-Benice,5,1,1,0,0,0,30,35,8780
7450,,,0,538078,Praha-Benice,5,1,1,0,0,0,30,35,7640
7444,,,0,538078,Praha-Benice,5,1,1,1,0,0,30,35,1010
7005,,,0,538078,Praha-Benice,5,1,1,0,0,0,35,40,7500
14327,,,0,538078,Praha-Benice,5,2,1,0,0,0,30,35,8780
7452,,,0,538078,Praha-Benice,5,2,1,0,0,0,30,35,8780
7451,,,0,538078,Praha-Benice,5,1,1,1,0,1,30,35,7640
7462,,,0,538078,Praha-Benice,5,1,1,0,0,0,40,45,7640
7455,,,0,538078,Praha-Benice,5,1,1,0,0,0,40,45,6200
7454,,,0,538078,Praha-Benice,5,1,1,0,0,0,30,35,N
5583,,,0,538205,Praha-Dubeč,,,,,,,55,60,7100
6268,,,0,538205,Praha-Dubeč,,,,,,,35,40,1070
6259,,,0,538205,Praha-Dubeč,,,,,,,35,40,7500
6270,,,0,538205,Praha-Dubeč,,,,,,,25,30,N
5551,,,0,538205,Praha-Dubeč,,,,,,,45,50,1070
14832,,,0,538205,Praha-Dubeč,,,,,,,60,65,7810
6269,,,0,538205,Praha-Dubeč,,,,,,,35,40,1070
5590,,,0,538205,Praha-Dubeč,,,,,,,50,55,500
5580,,,0,538205,Praha-Dubeč,,,,,,,25,30,N
5552,,,0,538205,Praha-Dubeč,,,,,,,45,50,1070
6271,,,0,538205,Praha-Dubeč,,,,,,,15,20,2780
5562,,,0,538205,Praha-Dubeč,,,,,,,55,60,N
5573,,,0,538205,Praha-Dubeč,,,,,,,35,40,720
5572,,,0,538205,Praha-Dubeč,1,2,1,1,1,0,50,55,6800
4564,,,0,538205,Praha-Dubeč,1,2,1,0,0,0,55,60,7100
5591,,,0,538205,Praha-Dubeč,1,1,3,0,0,0,55,60,500
6255,,,0,538205,Praha-Dubeč,1,1,1,1,0,0,55,60,5800
4568,,,0,538205,Praha-Dubeč,1,1,1,0,0,0,55,60,N
5581,,,0,538205,Praha-Dubeč,1,2,1,1,1,0,35,40,7500
5570,,,0,538205,Praha-Dubeč,1,2,3,0,1,0,35,40,5800
5586,,,0,538205,Praha-Dubeč,1,2,1,1,0,0,55,60,5800
6261,,,0,538205,Praha-Dubeč,1,1,3,0,0,0,40,45,7500
5548,,,0,538205,Praha-Dubeč,1,2,1,0,0,0,40,45,N
4566,,,0,538205,Praha-Dubeč,1,1,1,0,0,0,50,55,N
14718,,,0,538205,Praha-Dubeč,1,2,3,0,0,0,55,60,6800
14010,,,0,538205,Praha-Dubeč,1,1,3,0,0,0,55,60,7810
5555,,,0,538205,Praha-Dubeč,1,4,1,0,0,0,55,60,7100
5561,,,0,538205,Praha-Dubeč,1,2,3,0,0,0,50,55,3260
14561,,,0,538205,Praha-Dubeč,1,3,1,1,0,0,55,60,N
5563,,,0,538205,Praha-Dubeč,1,2,1,1,0,0,55,60,7100
14909,,,0,538205,Praha-Dubeč,1,2,1,0,0,0,55,60,6800
20105,,,0,538205,Praha-Dubeč,1,2,1,1,0,0,55,60,3400
14906,,,0,538205,Praha-Dubeč,3,1,3,0,0,0,55,60,6800
5559,,,0,538205,Praha-Dubeč,3,1,3,0,0,0,55,60,5800
20104,,,0,538205,Praha-Dubeč,3,1,3,0,0,0,45,50,N
5568,,,0,538205,Praha-Dubeč,3,1,3,0,0,0,55,60,5360
5567,,,0,538205,Praha-Dubeč,3,1,3,0,0,0,55,60,7100
5550,,,0,538205,Praha-Dubeč,5,2,1,0,0,0,45,50,1070
14417,,,0,538205,Praha-Dubeč,5,2,3,0,0,0,45,50,7500
14833,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,40,45,500
6284,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,7500
5588,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,500
5582,,,0,538205,Praha-Dubeč,5,1,1,1,0,0,55,60,5800
14110,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,35,40,7500
5592,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,25,30,N
6263,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,4600
5566,,,0,538205,Praha-Dubeč,5,2,1,0,0,0,45,50,2640
5556,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,N
20103,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,45,50,6800
5554,,,0,538205,Praha-Dubeč,5,1,1,1,0,0,45,50,7100
5564,,,0,538205,Praha-Dubeč,5,2,1,0,0,0,55,60,N
20305,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,30,35,6800
6266,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,7100
6257,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,N
5576,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,30,35,N
6282,,,0,538205,Praha-Dubeč,5,2,1,0,0,0,35,40,7500
6258,,,0,538205,Praha-Dubeč,5,2,3,0,0,0,55,60,7100
5565,,,0,538205,Praha-Dubeč,5,2,1,0,0,0,45,50,7500
5578,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,25,30,N
5574,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,25,30,N
5575,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,25,30,720
20153,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,35,40,N
5589,,,0,538205,Praha-Dubeč,5,1,1,0,0,0,55,60,500
6264,,,0,538205,Praha-Dubeč,5,1,1,1,0,0,55,60,7350
6283,,,0,538205,Praha-Dubeč,5,2,1,0,0,0,55,60,7100
5560,,,0,538205,Praha-Dubeč,6,1,3,0,0,0,55,60,4950
7322,,,0,547051,Praha-Libuš,,,,,,,55,60,N
7690,,,0,547051,Praha-Libuš,,,,,,,35,40,9510
7303,,,0,547051,Praha-Libuš,,,,,,,25,30,N
7329,,,0,547051,Praha-Libuš,,,,,,,40,45,3490
7312,,,0,547051,Praha-Libuš,,,,,,,55,60,4070
7326,,,0,547051,Praha-Libuš,,,,,,,30,35,2350
7683,,,0,547051,Praha-Libuš,,,,,,,35,40,700
7323,,,0,547051,Praha-Libuš,,,,,,,55,60,5540
6673,,,0,547051,Praha-Libuš,,,,,,,10,15,7770
13881,,,0,547051,Praha-Libuš,,,,,,,35,40,7560
7333,,,0,547051,Praha-Libuš,,,,,,,40,45,4600
7295,,,0,547051,Praha-Libuš,,,,,,,35,40,N
7325,,,0,547051,Praha-Libuš,,,,,,,30,35,310
7316,,,0,547051,Praha-Libuš,,,,,,,55,60,N
7692,,,0,547051,Praha-Libuš,,,,,,,40,45,7100
6620,,,0,547051,Praha-Libuš,,,,,,,40,45,N
7331,,,0,547051,Praha-Libuš,,,,,,,40,45,9510
13112,,,0,547051,Praha-Libuš,,,,,,,35,40,7100
7678,,,0,547051,Praha-Libuš,,,,,,,35,40,700
7302,,,0,547051,Praha-Libuš,,,,,,,20,25,N
7330,,,0,547051,Praha-Libuš,,,,,,,40,45,3490
18351,,,0,547051,Praha-Libuš,,,,,,,35,40,N
7320,,,0,547051,Praha-Libuš,,,,,,,30,35,N
7339,,,0,547051,Praha-Libuš,1,3,1,1,0,0,40,45,9510
13026,,,0,547051,Praha-Libuš,1,1,1,1,0,0,40,45,9510
18156,,,0,547051,Praha-Libuš,1,1,1,1,0,0,30,35,9510
7265,,,0,547051,Praha-Libuš,1,4,3,0,0,0,55,60,8350
7315,,,0,547051,Praha-Libuš,1,2,3,0,0,0,55,60,N
7344,,,0,547051,Praha-Libuš,1,1,1,0,0,0,30,35,500
7263,,,0,547051,Praha-Libuš,1,3,3,1,0,0,55,60,N
18164,,,0,547051,Praha-Libuš,1,9,3,0,0,0,40,45,7190
7305,,,0,547051,Praha-Libuš,1,6,3,0,0,0,30,35,N
13104,,,0,547051,Praha-Libuš,1,1,3,0,0,0,25,30,5540
6677,,,0,547051,Praha-Libuš,1,1,3,0,0,0,0,5,N
7268,,,0,547051,Praha-Libuš,1,2,1,0,0,0,55,60,8350
7306,,,0,547051,Praha-Libuš,1,6,3,0,0,0,50,55,4070
13563,,,0,547051,Praha-Libuš,1,2,1,0,0,0,60,65,7190
7337,,,0,547051,Praha-Libuš,1,2,1,0,0,0,40,45,9510
6681,,,0,547051,Praha-Libuš,1,1,1,0,0,0,35,40,10680
7328,,,0,547051,Praha-Libuš,1,2,1,0,0,0,40,45,8350
6655,,,0,547051,Praha-Libuš,1,1,1,0,0,0,60,65,8210
7680,,,0,547051,Praha-Libuš,1,1,1,0,0,0,55,60,8350
13914,,,0,547051,Praha-Libuš,1,2,3,0,0,0,55,60,7500
7275,,,0,547051,Praha-Libuš,1,1,3,0,0,0,30,35,4770
13607,,,0,547051,Praha-Libuš,1,3,1,1,0,0,40,45,7560
7311,,,0,547051,Praha-Libuš,1,12,3,0,0,0,0,5,N
6644,,,0,547051,Praha-Libuš,1,1,3,0,0,0,30,35,4070
7338,,,0,547051,Praha-Libuš,1,2,1,0,0,0,40,45,3620
6618,,,0,547051,Praha-Libuš,1,6,3,0,0,0,55,60,9510
6676,,,0,547051,Praha-Libuš,1,1,3,0,0,0,35,40,4070
7284,,,0,547051,Praha-Libuš,1,6,3,2,0,0,55,60,N
13566,,,0,547051,Praha-Libuš,1,6,3,0,0,0,25,30,9510
7290,,,0,547051,Praha-Libuš,1,1,1,1,0,0,30,35,9510
7264,,,0,547051,Praha-Libuš,1,2,1,0,0,0,55,60,9510
7291,,,0,547051,Praha-Libuš,1,4,3,0,0,0,55,60,8350
7313,,,0,547051,Praha-Libuš,1,9,3,0,0,0,55,60,4320
18323,,,0,547051,Praha-Libuš,1,3,3,0,0,0,35,40,N
7310,,,0,547051,Praha-Libuš,1,3,3,0,0,0,60,65,N
7327,,,0,547051,Praha-Libuš,1,1,3,0,0,0,55,60,9510
7308,,,0,547051,Praha-Libuš,1,3,3,0,0,0,55,60,4070
7309,,,0,547051,Praha-Libuš,1,3,3,0,0,0,55,60,7770
13711,,,0,547051,Praha-Libuš,1,1,1,1,0,0,60,65,7560
7285,,,0,547051,Praha-Libuš,1,2,3,0,0,0,0,5,1860
7686,,,0,547051,Praha-Libuš,1,2,1,0,0,0,35,40,7100
7270,,,0,547051,Praha-Libuš,1,8,3,0,0,0,35,40,9510
13605,,,0,547051,Praha-Libuš,1,2,3,0,0,0,20,25,3860
7292,,,0,547051,Praha-Libuš,1,3,3,0,0,0,55,60,8350
7345,,,0,547051,Praha-Libuš,1,1,3,0,0,0,30,35,N
6653,,,0,547051,Praha-Libuš,1,1,1,1,0,0,35,40,8350
7307,,,0,547051,Praha-Libuš,1,6,3,0,0,0,25,30,N
7314,,,0,547051,Praha-Libuš,1,8,3,0,0,0,55,60,N
7267,,,0,547051,Praha-Libuš,1,1,1,0,0,0,30,35,9510
6643,,,0,547051,Praha-Libuš,1,6,3,0,0,0,35,40,N
13606,,,0,547051,Praha-Libuš,1,8,3,0,0,0,25,30,9510
6678,,,0,547051,Praha-Libuš,3,1,3,0,0,0,40,45,7190
6668,,,0,547051,Praha-Libuš,3,1,3,0,0,0,55,60,4070
7298,,,0,547051,Praha-Libuš,3,1,3,0,0,0,35,40,N
7271,,,0,547051,Praha-Libuš,3,1,3,0,0,0,30,35,4070
7299,,,0,547051,Praha-Libuš,3,1,3,0,0,0,0,5,3490
6675,,,0,547051,Praha-Libuš,3,1,3,0,0,0,35,40,9510
6646,,,0,547051,Praha-Libuš,3,5,3,0,0,0,55,60,9510
7269,,,0,547051,Praha-Libuš,3,5,3,0,0,0,35,40,9510
7288,,,0,547051,Praha-Libuš,3,1,3,0,0,0,30,35,N
7272,,,0,547051,Praha-Libuš,3,5,3,0,0,0,5,10,N
7276,,,0,547051,Praha-Libuš,3,1,3,0,0,0,10,15,3490
18107,,,0,547051,Praha-Libuš,3,1,3,0,0,0,30,35,7560
13867,,,0,547051,Praha-Libuš,3,1,3,0,0,0,35,40,9510
7273,,,0,547051,Praha-Libuš,3,1,1,0,0,0,0,5,3490
7380,,,0,547051,Praha-Libuš,3,1,1,0,0,0,40,45,3350
13716,,,0,547051,Praha-Libuš,5,2,1,0,0,0,30,35,7190
13710,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,8350
7287,,,0,547051,Praha-Libuš,5,2,3,0,0,0,55,60,N
13564,,,0,547051,Praha-Libuš,5,2,1,1,0,0,40,45,9510
13833,,,0,547051,Praha-Libuš,5,2,3,0,0,0,35,40,9510
13409,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,9510
7294,,,0,547051,Praha-Libuš,5,1,1,0,0,0,60,65,9510
7682,,,0,547051,Praha-Libuš,5,2,1,0,0,0,40,45,8350
6654,,,0,547051,Praha-Libuš,5,1,3,1,0,0,60,65,8350
13410,,,0,547051,Praha-Libuš,5,1,3,0,0,0,35,40,9510
7684,,,0,547051,Praha-Libuš,5,1,1,0,0,0,30,35,7100
6645,,,0,547051,Praha-Libuš,5,2,3,0,0,0,30,35,N
7687,,,0,547051,Praha-Libuš,5,2,1,0,0,0,55,60,7100
13001,,,0,547051,Praha-Libuš,5,1,1,0,0,0,30,35,7560
13333,,,0,547051,Praha-Libuš,5,2,1,0,0,0,40,45,8350
6672,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,7770
7348,,,0,547051,Praha-Libuš,5,2,1,0,0,0,35,40,8350
7679,,,0,547051,Praha-Libuš,5,2,1,0,0,0,25,30,7100
7343,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,N
13130,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,N
7346,,,0,547051,Praha-Libuš,5,1,1,0,0,0,55,60,7260
13049,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,7190
7341,,,0,547051,Praha-Libuš,5,1,1,0,0,0,25,30,5540
7681,,,0,547051,Praha-Libuš,5,2,3,0,0,0,40,45,8350
13309,,,0,547051,Praha-Libuš,5,2,3,0,0,0,25,30,9510
7691,,,0,547051,Praha-Libuš,5,1,1,0,0,0,35,40,2640
18161,,,0,547051,Praha-Libuš,5,1,1,0,0,0,30,35,7260
7293,,,0,547051,Praha-Libuš,5,1,1,0,0,0,55,60,N
7351,,,0,547051,Praha-Libuš,5,1,1,0,0,0,30,35,6460
13332,,,0,547051,Praha-Libuš,5,1,1,0,0,0,30,35,8350
7689,,,0,547051,Praha-Libuš,5,1,1,1,0,0,40,45,9510
13411,,,0,547051,Praha-Libuš,6,1,3,0,0,0,30,35,N
7336,,,0,547051,Praha-Libuš,6,1,3,0,0,0,25,30,500
435,,,0,539007,Praha-Vinoř,,,,,,,30,35,2350
10893,,,0,539007,Praha-Vinoř,,,,,,,40,45,2500
1119,,,0,539007,Praha-Vinoř,,,,,,,30,35,240
1109,,,0,539007,Praha-Vinoř,,,,,,,40,45,N
420,,,0,539007,Praha-Vinoř,,,,,,,25,30,2350
1120,,,0,539007,Praha-Vinoř,,,,,,,30,35,320
1128,,,0,539007,Praha-Vinoř,,,,,,,55,60,N
10199,,,0,539007,Praha-Vinoř,,,,,,,40,45,N
16041,,,0,539007,Praha-Vinoř,,,,,,,30,35,5400
16292,,,0,539007,Praha-Vinoř,,,,,,,30,35,N
421,,,0,539007,Praha-Vinoř,,,,,,,30,35,500
16131,,,0,539007,Praha-Vinoř,,,,,,,30,35,6610
436,,,0,539007,Praha-Vinoř,,,,,,,30,35,N
10783,,,0,539007,Praha-Vinoř,,,,,,,55,60,4990
16287,,,0,539007,Praha-Vinoř,,,,,,,40,45,7770
16537,,,0,539007,Praha-Vinoř,,,,,,,30,35,N
1131,,,0,539007,Praha-Vinoř,,,,,,,40,45,8290
10166,,,0,539007,Praha-Vinoř,,,,,,,30,35,N
1108,,,0,539007,Praha-Vinoř,1,1,1,0,0,0,40,45,7770
10743,,,0,539007,Praha-Vinoř,1,3,1,0,0,0,50,55,5400
1105,,,0,539007,Praha-Vinoř,1,2,1,0,1,0,30,35,N
419,,,0,539007,Praha-Vinoř,1,1,1,0,0,0,50,55,6000
1114,,,0,539007,Praha-Vinoř,1,2,1,2,0,0,50,55,4070
16048,,,0,539007,Praha-Vinoř,1,4,3,0,1,0,30,35,N
10352,,,0,539007,Praha-Vinoř,1,2,1,0,0,0,55,60,N
1121,,,0,539007,Praha-Vinoř,1,4,3,0,1,0,35,40,6610
429,,,0,539007,Praha-Vinoř,1,2,1,0,0,0,40,45,8290
1103,,,0,539007,Praha-Vinoř,1,3,3,0,0,0,50,55,N
1127,,,0,539007,Praha-Vinoř,1,1,1,0,0,0,55,60,340
1124,,,0,539007,Praha-Vinoř,1,1,1,0,0,0,45,50,4760
1107,,,0,539007,Praha-Vinoř,1,2,1,0,1,0,40,45,N
1122,,,0,539007,Praha-Vinoř,1,1,1,1,0,0,55,60,8290
423,,,0,539007,Praha-Vinoř,1,3,3,0,0,0,30,35,8290
10833,,,0,539007,Praha-Vinoř,1,3,3,0,0,0,30,35,N
1126,,,0,539007,Praha-Vinoř,1,1,1,0,0,0,55,60,N
1104,,,0,539007,Praha-Vinoř,1,2,1,0,0,0,40,45,3000
10202,,,0,539007,Praha-Vinoř,1,1,1,0,0,0,30,35,N
431,,,0,539007,Praha-Vinoř,1,2,1,0,0,0,40,45,8290
432,,,0,539007,Praha-Vinoř,1,2,1,0,0,0,40,45,8290
1116,,,0,539007,Praha-Vinoř,1,3,1,0,0,0,40,45,8290
1111,,,0,539007,Praha-Vinoř,1,1,1,1,0,0,40,45,6000
16100,,,0,539007,Praha-Vinoř,1,3,3,0,0,0,30,35,9630
430,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,30,35,N
426,,,0,539007,Praha-Vinoř,3,2,3,0,0,0,30,35,9630
1112,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,40,45,N
433,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,30,35,3090
1106,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,30,35,8290
418,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,25,30,N
10354,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,55,60,4990
428,,,0,539007,Praha-Vinoř,3,1,3,0,0,0,30,35,3090
427,,,0,539007,Praha-Vinoř,3,2,3,0,0,0,30,35,8290
16042,,,0,539007,Praha-Vinoř,3,1,0,0,0,0,30,35,5400
425,,,0,539007,Praha-Vinoř,5,2,1,0,0,0,30,35,8290
10353,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,30,35,9630
10784,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,30,35,9630
16260,,,0,539007,Praha-Vinoř,5,2,3,0,0,0,30,35,9630
437,,,0,539007,Praha-Vinoř,5,2,3,0,0,0,40,45,N
422,,,0,539007,Praha-Vinoř,5,2,3,0,0,0,30,35,490
16031,,,0,539007,Praha-Vinoř,5,1,1,1,0,0,30,35,9630
1113,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,40,45,500
1125,,,0,539007,Praha-Vinoř,5,2,1,0,0,0,40,45,8290
1117,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,40,45,N
16261,,,0,539007,Praha-Vinoř,5,2,3,0,0,0,30,35,9630
1118,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,30,35,8290
16536,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,30,35,N
10732,,,0,539007,Praha-Vinoř,5,1,1,0,0,0,30,35,9630
1110,,,0,539007,Praha-Vinoř,5,2,1,0,0,0,40,45,8290
16539,,,0,539007,Praha-Vinoř,5,1,1,1,0,0,55,60,N
10742,,,0,539007,Praha-Vinoř,6,1,3,0,0,0,30,35,5400
18308,,,0,539791,Praha-Újezd,,,,,,,55,60,7980
7434,,,0,539791,Praha-Újezd,,,,,,,40,45,5540
18108,,,0,539791,Praha-Újezd,,,,,,,55,60,N
7411,,,0,539791,Praha-Újezd,,,,,,,40,45,570
13842,,,0,539791,Praha-Újezd,,,,,,,40,45,7770
13714,,,0,539791,Praha-Újezd,,,,,,,55,60,7770
18307,,,0,539791,Praha-Újezd,,,,,,,35,40,7980
18166,,,0,539791,Praha-Újezd,,,,,,,55,60,7980
7435,,,0,539791,Praha-Újezd,,,,,,,45,50,5540
6859,,,0,539791,Praha-Újezd,,,,,,,40,45,N
13143,,,0,539791,Praha-Újezd,,,,,,,30,35,N
6847,,,0,539791,Praha-Újezd,1,2,3,1,0,0,55,60,7980
6848,,,0,539791,Praha-Újezd,1,7,3,0,0,0,55,60,7980
7418,,,0,539791,Praha-Újezd,1,2,1,1,0,0,55,60,N
13106,,,0,539791,Praha-Újezd,1,2,1,0,0,0,30,35,7930
7412,,,0,539791,Praha-Újezd,1,1,1,1,0,0,40,45,9660
18110,,,0,539791,Praha-Újezd,1,2,1,1,0,0,50,55,N
7409,,,0,539791,Praha-Újezd,1,2,1,1,0,0,55,60,9660
13400,,,0,539791,Praha-Újezd,1,3,3,0,0,0,55,60,N
6843,,,0,539791,Praha-Újezd,1,4,3,0,0,0,55,60,7980
13404,,,0,539791,Praha-Újezd,1,4,3,1,0,0,55,60,7770
18324,,,0,539791,Praha-Újezd,1,4,3,1,0,0,55,60,N
7415,,,0,539791,Praha-Újezd,1,2,3,0,0,1,55,60,9660
13855,Háje,C,0,539791,Praha-Újezd,1,4,3,0,0,0,25,30,7770
7432,,,0,539791,Praha-Újezd,1,3,3,0,0,0,40,45,9660
6845,,,0,539791,Praha-Újezd,1,7,3,0,0,0,40,45,4070
13920,,,0,539791,Praha-Újezd,1,7,3,0,0,0,40,45,7770
6842,,,0,539791,Praha-Újezd,1,7,3,0,0,0,40,45,4070
6829,Opatov,C,0,539791,Praha-Újezd,1,2,3,0,0,0,55,60,4070
6841,,,0,539791,Praha-Újezd,1,5,3,0,0,0,40,45,7980
7419,,,0,539791,Praha-Újezd,1,1,1,1,0,0,55,60,9660
7416,,,0,539791,Praha-Újezd,1,2,1,0,0,0,30,35,7930
7410,,,0,539791,Praha-Újezd,5,2,1,0,0,0,55,60,9660
6844,,,0,539791,Praha-Újezd,5,2,1,0,0,0,40,45,1800
7417,,,0,539791,Praha-Újezd,5,2,1,0,0,0,55,60,N
13883,,,0,539791,Praha-Újezd,5,1,3,0,0,0,40,45,9660
18109,,,0,539791,Praha-Újezd,5,1,1,0,0,0,55,60,6730
7413,,,0,539791,Praha-Újezd,5,2,1,0,0,0,40,45,7260
18202,,,0,539791,Praha-Újezd,5,2,1,0,0,0,55,60,N
13363,,,0,539791,Praha-Újezd,5,1,1,1,0,0,55,60,7980
18314,,,0,539791,Praha-Újezd,5,1,1,0,0,0,45,50,N
13896,,,0,539791,Praha-Újezd,5,2,1,0,0,0,40,45,7770
13604,,,0,539791,Praha-Újezd,5,1,1,0,0,0,55,60,N
13322,,,0,539791,Praha-Újezd,5,2,1,0,0,0,55,60,7980
6840,,,0,539791,Praha-Újezd,5,1,1,0,0,0,55,60,7980
13713,,,0,539791,Praha-Újezd,5,1,1,1,0,0,55,60,9660
13565,,,0,539791,Praha-Újezd,5,1,1,0,0,0,45,50,7770
13339,,,0,539791,Praha-Újezd,5,1,3,1,0,0,40,45,13550
7414,,,0,539791,Praha-Újezd,5,3,3,0,0,0,45,50,2040
13869,,,0,539791,Praha-Újezd,6,1,3,0,0,0,55,60,6730
